client_id,age,job,marital,education,balance,in_default,housing,loan,duration,campaign,pdays,previous,poutcome,y
1000951,35,management,single,tertiary,385.0,no,yes,no,168,2,-1,0,unknown,unknown
6737004,36,management,single,tertiary,26.0,no,no,no,370,4,-1,0,unknown,unknown
6777700,36,technician,divorced,secondary,861.0,no,no,no,140,2,-1,0,unknown,unknown
4067917,33,technician,single,tertiary,125.0,no,no,no,66,2,-1,0,unknown,no
5955005,34,technician,married,secondary,1795.0,no,yes,no,201,2,-1,0,unknown,unknown
4008608,37,technician,married,secondary,449.0,no,yes,no,59,4,-1,0,unknown,unknown
8960400,32,management,single,tertiary,2233.0,no,no,no,85,15,-1,0,unknown,unknown
8736841,30,technician,single,secondary,124.0,no,no,no,60,4,-1,0,unknown,unknown
2175742,37,technician,married,secondary,261.0,no,no,no,301,4,-1,0,unknown,unknown
4359403,45,technician,married,secondary,183.0,no,no,no,27,4,-1,0,unknown,unknown
9972788,52,technician,married,secondary,64.0,no,no,no,20,2,-1,0,unknown,no
9720075,46,technician,married,secondary,591.0,no,no,no,81,2,-1,0,unknown,unknown
5741108,46,unemployed,married,secondary,46.0,no,no,no,74,2,-1,0,unknown,unknown
6683309,33,technician,married,secondary,23.0,no,no,no,53,4,-1,0,unknown,unknown
4672551,39,technician,divorced,secondary,0.0,no,no,no,35,6,-1,0,unknown,unknown
3243985,49,management,married,tertiary,0.0,no,no,no,215,6,-1,0,unknown,unknown
3650341,50,admin.,married,tertiary,0.0,no,no,no,253,2,-1,0,unknown,unknown
3183257,47,admin.,married,tertiary,1077.0,no,no,no,43,2,-1,0,unknown,unknown
3396619,37,admin.,married,secondary,373.0,no,no,no,98,10,-1,0,unknown,unknown
8621384,43,technician,single,tertiary,0.0,yes,no,no,73,4,-1,0,unknown,no
1713460,53,unemployed,married,tertiary,240.0,no,no,no,106,3,-1,0,unknown,unknown
9655251,31,management,single,tertiary,7554.0,no,no,no,51,1,-1,0,unknown,unknown
6414895,35,management,single,tertiary,0.0,no,no,no,669,6,-1,0,unknown,no
1082020,37,technician,married,secondary,41.0,no,no,no,127,5,-1,0,unknown,unknown
2242123,51,blue-collar,married,primary,-27.0,no,no,no,158,4,-1,0,unknown,unknown
1836566,37,housemaid,married,primary,0.0,no,no,no,17,12,-1,0,unknown,unknown
3633250,47,admin.,married,secondary,84.0,no,no,no,367,3,-1,0,unknown,unknown
6849862,57,retired,married,tertiary,42.0,no,no,no,68,4,-1,0,unknown,unknown
3435680,36,technician,single,secondary,2419.0,no,no,no,29,3,-1,0,unknown,unknown
4182519,32,management,single,tertiary,123.0,no,no,no,63,11,-1,0,unknown,unknown
3830161,33,management,married,tertiary,32.0,no,no,no,27,7,-1,0,unknown,unknown
8583226,38,self-employed,married,tertiary,0.0,no,no,no,117,3,-1,0,unknown,unknown
5612526,51,blue-collar,married,secondary,4695.0,no,no,no,8,10,-1,0,unknown,unknown
5715311,31,housemaid,single,secondary,13099.0,no,no,no,6,9,-1,0,unknown,unknown
9015524,37,management,single,tertiary,3452.0,no,yes,no,8,9,-1,0,unknown,unknown
8364573,46,management,married,tertiary,212.0,no,yes,no,515,3,-1,0,unknown,unknown
6680637,53,entrepreneur,married,secondary,0.0,no,no,no,88,3,-1,0,unknown,unknown
3702529,59,blue-collar,married,primary,1227.0,no,no,no,89,5,-1,0,unknown,unknown
6972829,34,management,divorced,tertiary,36.0,no,no,no,77,7,-1,0,unknown,unknown
4828682,46,technician,divorced,secondary,-90.0,no,no,yes,270,1,-1,0,unknown,yes
8411869,30,self-employed,married,tertiary,1785.0,no,no,no,235,1,-1,0,unknown,unknown
2007012,49,management,married,tertiary,0.0,no,no,no,223,1,-1,0,unknown,unknown
9104185,43,management,married,tertiary,0.0,no,no,no,147,1,-1,0,unknown,unknown
6444777,36,blue-collar,married,secondary,1828.0,no,yes,no,24,1,-1,0,unknown,unknown
2271480,28,blue-collar,single,secondary,9.0,no,yes,no,115,1,-1,0,unknown,unknown
4027208,36,self-employed,single,tertiary,-103.0,no,yes,yes,3253,1,-1,0,unknown,unknown
5380926,47,admin.,divorced,secondary,555.0,no,yes,yes,478,1,-1,0,unknown,unknown
9985291,37,management,divorced,tertiary,199.0,no,yes,no,50,1,-1,0,unknown,unknown
8479398,50,blue-collar,married,primary,12519.0,no,yes,no,37,1,-1,0,unknown,unknown
1148973,32,management,married,tertiary,9214.0,no,no,yes,71,1,-1,0,unknown,unknown
8758667,31,entrepreneur,married,tertiary,79.0,no,yes,no,558,1,-1,0,unknown,unknown
3584341,52,technician,married,secondary,5303.0,no,yes,no,133,1,-1,0,unknown,unknown
5424144,52,management,married,tertiary,6.0,no,no,no,57,1,-1,0,unknown,unknown
8796168,45,admin.,divorced,secondary,1293.0,no,yes,yes,164,1,-1,0,unknown,unknown
7330315,47,admin.,married,secondary,24556.0,no,no,no,309,1,-1,0,unknown,unknown
7064141,48,student,single,unknown,1279.0,no,no,no,2429,1,-1,0,unknown,unknown
8845837,43,management,married,tertiary,1258.0,no,no,no,312,1,-1,0,unknown,unknown
8788076,30,technician,married,tertiary,239.0,no,no,no,73,1,-1,0,unknown,unknown
3466399,34,blue-collar,divorced,secondary,882.0,no,no,yes,24,1,-1,0,unknown,unknown
9398236,44,technician,single,secondary,1679.0,no,no,no,718,1,-1,0,unknown,yes
7709555,30,blue-collar,married,secondary,1664.0,no,yes,no,2016,1,-1,0,unknown,unknown
5775330,33,admin.,married,tertiary,882.0,no,no,no,39,1,151,3,failure,unknown
8983630,32,admin.,married,secondary,8749.0,no,yes,yes,294,1,-1,0,unknown,unknown
7713811,42,admin.,single,secondary,-247.0,no,yes,yes,519,1,166,1,other,yes
6615369,40,technician,married,secondary,1159.0,no,no,no,19,1,-1,0,unknown,unknown
7949563,33,services,married,secondary,3444.0,no,yes,no,144,1,91,4,failure,unknown
3387740,58,retired,married,tertiary,2199.0,no,no,no,65,1,-1,0,unknown,unknown
4394270,35,management,married,tertiary,0.0,no,yes,no,4,1,-1,0,unknown,unknown
1088236,31,blue-collar,married,primary,7424.0,no,yes,no,54,1,-1,0,unknown,unknown
8174533,45,admin.,married,secondary,5346.0,no,yes,yes,187,1,-1,0,unknown,yes
8648160,58,management,divorced,tertiary,26254.0,no,yes,no,49,1,-1,0,unknown,unknown
3428084,45,blue-collar,married,secondary,1144.0,no,yes,no,676,1,-1,0,unknown,unknown
7602872,28,student,single,secondary,2351.0,no,no,no,157,1,-1,0,unknown,unknown
8440794,36,management,married,tertiary,2415.0,no,yes,no,73,1,86,4,other,unknown
8835269,42,admin.,single,secondary,164.0,no,yes,yes,80,1,-1,0,unknown,unknown
1668494,32,technician,single,tertiary,5514.0,no,no,no,181,1,-1,0,unknown,unknown
9786185,28,self-employed,married,secondary,123.0,no,no,yes,313,1,-1,0,unknown,unknown
1292831,40,management,married,tertiary,3352.0,no,yes,no,138,1,-1,0,unknown,unknown
5088976,36,management,married,tertiary,0.0,no,yes,no,140,1,143,3,failure,unknown
7449535,44,admin.,divorced,primary,429.0,no,yes,no,80,1,-1,0,unknown,unknown
8134390,51,entrepreneur,married,tertiary,5254.0,no,yes,no,134,1,-1,0,unknown,unknown
4433530,56,technician,married,secondary,589.0,no,yes,no,518,1,147,2,success,unknown
6578230,57,unknown,married,unknown,19268.0,no,no,no,301,1,-1,0,unknown,unknown
7877001,26,services,single,secondary,1445.0,no,no,no,171,1,-1,0,unknown,unknown
3804825,40,technician,divorced,tertiary,568.0,no,yes,no,112,1,-1,0,unknown,unknown
6292530,49,admin.,married,secondary,10250.0,no,yes,no,97,1,-1,0,unknown,unknown
1478289,50,management,single,tertiary,3537.0,no,no,no,305,1,-1,0,unknown,unknown
9369802,44,blue-collar,married,secondary,1324.0,no,yes,no,119,1,89,2,other,unknown
1143623,58,admin.,divorced,secondary,1947.0,no,no,no,228,1,-1,0,unknown,unknown
9156889,37,admin.,married,secondary,1967.0,no,no,no,376,1,-1,0,unknown,unknown
3286167,36,technician,single,secondary,3254.0,no,yes,no,207,1,-1,0,unknown,unknown
9731925,39,entrepreneur,married,primary,437.0,no,yes,no,150,1,-1,0,unknown,unknown
2042499,58,retired,married,primary,3260.0,no,no,no,27,1,-1,0,unknown,unknown
7878766,27,entrepreneur,married,secondary,2329.0,no,no,no,131,1,-1,0,unknown,unknown
1132534,33,management,married,tertiary,431.0,no,yes,no,51,1,-1,0,unknown,unknown
5334622,47,management,divorced,tertiary,12026.0,no,yes,no,251,1,-1,0,unknown,unknown
4985055,30,admin.,married,secondary,1310.0,no,no,no,3284,1,-1,0,unknown,unknown
2372579,39,admin.,married,secondary,1757.0,no,no,no,125,1,-1,0,unknown,unknown
7269944,57,technician,married,secondary,7554.0,no,no,no,141,1,-1,0,unknown,unknown
8694725,38,management,married,tertiary,385.0,no,yes,no,154,1,-1,0,unknown,unknown
7126235,43,management,married,secondary,107.0,no,yes,yes,135,1,-1,0,unknown,unknown
1524317,34,technician,married,secondary,1012.0,no,yes,yes,540,1,-1,0,unknown,unknown
5467960,31,admin.,married,secondary,352.0,no,no,no,60,1,-1,0,unknown,unknown
1482024,35,management,divorced,tertiary,0.0,no,yes,no,171,1,-1,0,unknown,yes
1678471,58,management,divorced,tertiary,372.0,no,no,yes,11,1,-1,0,unknown,unknown
7168738,39,blue-collar,single,unknown,3912.0,no,yes,no,223,1,-1,0,unknown,unknown
3197899,60,blue-collar,married,secondary,1801.0,no,no,no,167,1,-1,0,unknown,no
3137459,59,management,divorced,tertiary,258.0,no,yes,no,266,1,-1,0,unknown,unknown
6423346,35,management,single,tertiary,7506.0,no,yes,no,248,1,-1,0,unknown,unknown
1037496,42,technician,divorced,secondary,314.0,no,yes,no,234,1,-1,0,unknown,unknown
4590972,43,retired,married,secondary,860.0,no,no,no,132,1,-1,0,unknown,unknown
7854600,36,entrepreneur,married,tertiary,6.0,no,no,no,246,1,-1,0,unknown,no
1763075,34,housemaid,married,secondary,0.0,no,yes,no,154,1,-1,0,unknown,yes
4852942,35,blue-collar,single,secondary,3623.0,no,no,no,160,1,-1,0,unknown,unknown
2915556,43,self-employed,married,primary,0.0,no,yes,no,81,1,-1,0,unknown,unknown
2276387,38,admin.,single,secondary,2470.0,no,no,no,227,1,-1,0,unknown,unknown
8365134,39,blue-collar,married,secondary,1307.0,no,yes,no,158,1,-1,0,unknown,unknown
8181604,58,retired,divorced,tertiary,3237.0,no,no,no,615,1,-1,0,unknown,unknown
3119637,27,management,single,tertiary,185.0,no,no,no,18,1,-1,0,unknown,unknown
3140137,34,technician,single,secondary,1866.0,no,no,no,95,1,-1,0,unknown,unknown
9808741,41,services,married,secondary,523.0,no,yes,yes,5,1,-1,0,unknown,unknown
4869018,60,management,married,tertiary,5041.0,no,no,no,399,1,-1,0,unknown,unknown
1710050,28,management,single,tertiary,1335.0,no,no,yes,15,1,-1,0,unknown,unknown
9360181,26,technician,single,tertiary,172.0,no,no,yes,21,1,140,4,other,unknown
1625472,34,entrepreneur,married,tertiary,0.0,no,yes,no,217,1,-1,0,unknown,unknown
9299196,56,technician,married,secondary,6619.0,no,yes,no,465,1,-1,0,unknown,unknown
3669413,34,management,married,tertiary,8.0,no,yes,no,6,1,-1,0,unknown,unknown
7659777,50,admin.,divorced,secondary,237.0,no,no,yes,169,1,-1,0,unknown,unknown
9093116,51,admin.,single,secondary,3132.0,no,no,no,449,1,176,1,failure,unknown
1353517,26,management,single,tertiary,4683.0,no,yes,no,5,1,-1,0,unknown,unknown
1163783,31,management,married,tertiary,1331.0,no,no,no,268,1,-1,0,unknown,unknown
3929672,37,services,married,secondary,1970.0,no,yes,no,253,1,-1,0,unknown,unknown
8156447,44,self-employed,married,secondary,706.0,no,no,no,204,1,-1,0,unknown,unknown
8042704,59,retired,divorced,secondary,1026.0,no,no,no,669,1,-1,0,unknown,yes
8955362,43,services,married,secondary,94.0,no,yes,yes,68,1,-1,0,unknown,unknown
5785684,49,management,married,secondary,249.0,no,no,no,234,1,-1,0,unknown,unknown
4267469,48,management,divorced,tertiary,15.0,no,no,no,88,1,-1,0,unknown,unknown
2786986,34,management,married,tertiary,1770.0,no,yes,no,26,1,101,11,other,unknown
3876288,30,management,single,tertiary,12857.0,no,yes,no,150,1,-1,0,unknown,unknown
6128717,36,admin.,married,secondary,3321.0,no,yes,no,132,1,-1,0,unknown,unknown
8355507,31,technician,single,tertiary,2807.0,no,no,no,154,1,-1,0,unknown,unknown
7517562,28,unemployed,single,tertiary,7.0,no,no,no,20,1,-1,0,unknown,unknown
1938976,29,management,single,tertiary,572.0,no,yes,no,319,1,-1,0,unknown,unknown
5077599,33,management,single,tertiary,1956.0,no,no,no,76,1,-1,0,unknown,unknown
2066981,40,blue-collar,married,secondary,5060.0,no,no,no,299,1,-1,0,unknown,unknown
7828251,43,admin.,single,secondary,35.0,no,no,no,208,1,-1,0,unknown,unknown
5054251,38,management,married,tertiary,1101.0,no,yes,no,43,1,-1,0,unknown,unknown
4587314,33,technician,married,secondary,1234.0,no,no,no,61,1,-1,0,unknown,unknown
4939992,23,admin.,single,secondary,40.0,no,no,no,1239,1,-1,0,unknown,unknown
6906666,59,technician,married,tertiary,6573.0,no,yes,no,4918,1,-1,0,unknown,unknown
3065290,38,management,single,tertiary,6490.0,no,no,no,125,1,-1,0,unknown,unknown
3826373,31,management,married,tertiary,163.0,no,yes,yes,107,1,-1,0,unknown,unknown
2337235,33,unemployed,divorced,secondary,1005.0,no,yes,no,175,1,174,2,failure,unknown
6133580,43,admin.,married,secondary,2271.0,no,no,no,524,1,-1,0,unknown,unknown
2033820,40,management,single,secondary,9916.0,no,no,no,98,1,-1,0,unknown,unknown
1301833,48,management,married,tertiary,1.0,no,no,no,248,1,-1,0,unknown,unknown
4408457,47,technician,married,secondary,0.0,no,no,no,74,1,-1,0,unknown,unknown
8555925,31,technician,married,secondary,585.0,no,yes,no,133,1,-1,0,unknown,unknown
1988683,33,unemployed,married,secondary,456.0,no,no,no,119,1,-1,0,unknown,unknown
7916215,34,management,married,tertiary,676.0,no,no,no,486,1,-1,0,unknown,unknown
7596010,28,self-employed,single,tertiary,160.0,no,no,no,158,1,-1,0,unknown,unknown
7478998,34,admin.,married,tertiary,899.0,no,yes,no,114,1,170,3,failure,unknown
3057222,47,blue-collar,married,secondary,1230.0,no,yes,no,378,1,-1,0,unknown,unknown
8866385,22,technician,single,secondary,333.0,no,no,yes,129,1,-1,0,unknown,no
1810267,37,technician,married,secondary,1016.0,no,yes,yes,24,1,-1,0,unknown,unknown
4214742,26,management,married,tertiary,52.0,no,no,yes,238,1,-1,0,unknown,unknown
5255797,30,admin.,married,secondary,873.0,no,yes,no,119,1,167,3,success,unknown
9556065,43,blue-collar,divorced,primary,219.0,no,no,no,138,1,-1,0,unknown,unknown
4088683,33,admin.,single,secondary,206.0,no,no,no,168,1,-1,0,unknown,unknown
2285006,40,blue-collar,married,secondary,718.0,no,yes,yes,72,1,-1,0,unknown,unknown
8185661,59,housemaid,married,tertiary,0.0,no,no,no,494,1,-1,0,unknown,unknown
4056321,30,management,single,tertiary,1243.0,no,yes,no,86,1,174,1,failure,unknown
2641167,32,management,married,tertiary,62.0,no,yes,no,45,1,-1,0,unknown,unknown
3718208,32,blue-collar,single,tertiary,700.0,no,no,no,90,1,-1,0,unknown,unknown
1909030,31,entrepreneur,single,secondary,0.0,no,no,no,160,1,-1,0,unknown,unknown
2933378,49,admin.,married,secondary,3608.0,no,yes,no,231,1,-1,0,unknown,yes
4021801,46,unknown,married,unknown,677.0,no,no,no,722,1,-1,0,unknown,unknown
8074224,27,student,single,secondary,67.0,no,no,no,239,1,-1,0,unknown,unknown
6008147,35,unemployed,single,secondary,127.0,no,yes,no,162,1,-1,0,unknown,unknown
3114138,32,blue-collar,married,secondary,2089.0,no,yes,no,132,1,-1,0,unknown,yes
3942420,57,blue-collar,married,unknown,3585.0,no,no,no,172,1,-1,0,unknown,unknown
6897095,58,management,married,tertiary,4152.0,no,yes,no,160,1,-1,0,unknown,unknown
6049383,35,admin.,single,secondary,943.0,no,no,no,24,1,-1,0,unknown,unknown
7448146,30,technician,single,secondary,816.0,no,yes,no,179,1,-1,0,unknown,unknown
5256679,32,management,married,tertiary,937.0,no,no,no,76,1,-1,0,unknown,unknown
7530808,44,entrepreneur,married,tertiary,1631.0,no,yes,no,81,1,195,2,failure,unknown
9587486,57,blue-collar,married,secondary,5270.0,no,yes,no,101,1,-1,0,unknown,unknown
6462290,51,management,divorced,tertiary,119.0,no,no,no,200,1,165,2,failure,unknown
3377121,51,technician,married,secondary,58.0,no,yes,no,79,1,129,2,failure,unknown
8689628,58,technician,married,secondary,-942.0,no,yes,no,131,1,-1,0,unknown,unknown
6061857,44,management,married,tertiary,6203.0,no,yes,yes,58,1,188,1,failure,unknown
6137747,54,admin.,married,secondary,4028.0,no,yes,no,146,1,-1,0,unknown,unknown
9449736,57,admin.,married,secondary,0.0,no,yes,no,92,1,-1,0,unknown,unknown
7074877,53,technician,married,secondary,910.0,no,no,no,156,1,-1,0,unknown,unknown
8943826,35,technician,married,secondary,1577.0,no,yes,yes,53,1,-1,0,unknown,unknown
3156682,41,management,married,tertiary,7028.0,no,no,no,98,1,-1,0,unknown,unknown
9844932,50,entrepreneur,married,secondary,665.0,no,no,no,238,1,-1,0,unknown,no
6399049,37,technician,married,secondary,421.0,no,yes,yes,85,1,-1,0,unknown,unknown
8170042,46,admin.,married,secondary,1252.0,no,yes,yes,59,1,-1,0,unknown,unknown
6677266,34,technician,single,secondary,105.0,no,yes,no,303,1,196,2,failure,unknown
8946361,37,self-employed,married,secondary,8230.0,no,yes,no,51,1,-1,0,unknown,unknown
7143213,35,management,married,tertiary,94.0,no,yes,no,108,1,-1,0,unknown,unknown
5734590,49,blue-collar,divorced,primary,514.0,no,no,no,221,1,-1,0,unknown,unknown
8456243,42,management,married,secondary,71.0,no,no,no,80,1,-1,0,unknown,unknown
4811694,49,management,married,tertiary,1533.0,no,no,no,324,1,172,1,failure,unknown
9361644,40,services,divorced,unknown,5847.0,no,no,no,206,1,-1,0,unknown,unknown
9705498,42,self-employed,married,tertiary,4960.0,no,no,no,139,1,-1,0,unknown,unknown
9902340,49,retired,married,secondary,8648.0,no,no,no,527,1,-1,0,unknown,unknown
4699983,47,housemaid,married,tertiary,228.0,no,yes,no,80,1,118,1,failure,unknown
3829804,40,management,single,secondary,1623.0,no,yes,no,161,1,167,2,failure,unknown
1104017,36,technician,divorced,secondary,3296.0,no,yes,no,130,1,-1,0,unknown,unknown
7807025,47,technician,married,tertiary,0.0,no,no,no,120,1,-1,0,unknown,unknown
4596477,43,technician,divorced,secondary,1648.0,no,no,no,80,1,-1,0,unknown,unknown
8193205,56,management,married,tertiary,6798.0,no,yes,no,250,1,-1,0,unknown,unknown
3054829,55,management,married,tertiary,1402.0,no,yes,no,66,1,-1,0,unknown,unknown
4540232,54,blue-collar,married,primary,69.0,no,no,no,71,1,-1,0,unknown,unknown
4704121,33,services,single,secondary,200.0,no,yes,no,252,1,-1,0,unknown,unknown
4396690,56,management,married,tertiary,5282.0,no,no,no,113,1,-1,0,unknown,unknown
4376253,52,management,married,primary,0.0,no,yes,yes,121,1,-1,0,unknown,unknown
3263236,45,self-employed,married,tertiary,582.0,no,no,no,148,1,-1,0,unknown,unknown
9677432,51,technician,married,secondary,195.0,no,yes,no,78,1,-1,0,unknown,unknown
7923194,57,management,married,secondary,7162.0,no,no,no,83,1,-1,0,unknown,unknown
4216456,57,management,married,tertiary,1636.0,no,no,no,123,1,-1,0,unknown,unknown
6374275,58,retired,married,secondary,425.0,no,yes,yes,100,1,-1,0,unknown,no
4591865,55,entrepreneur,married,primary,199.0,no,no,no,176,1,-1,0,unknown,unknown
8355610,45,management,married,tertiary,1323.0,no,yes,no,550,1,-1,0,unknown,unknown
9513336,48,management,married,tertiary,3419.0,no,yes,no,75,1,-1,0,unknown,unknown
7378179,55,retired,married,secondary,103.0,no,yes,yes,57,1,-1,0,unknown,unknown
9967180,47,management,married,tertiary,1028.0,no,no,yes,55,1,-1,0,unknown,unknown
5962990,48,management,divorced,secondary,17.0,no,yes,no,195,1,-1,0,unknown,unknown
9168465,39,admin.,married,secondary,2598.0,no,no,no,123,1,-1,0,unknown,unknown
6262608,47,blue-collar,married,secondary,1484.0,no,no,no,297,1,119,3,failure,unknown
2410178,40,self-employed,single,tertiary,1693.0,no,yes,no,353,1,-1,0,unknown,unknown
7787556,37,management,single,tertiary,411.0,no,yes,yes,142,1,-1,0,unknown,unknown
8998454,50,management,married,tertiary,4278.0,no,no,no,53,1,-1,0,unknown,unknown
7313251,38,management,married,tertiary,494.0,no,no,no,146,1,104,2,other,unknown
9864453,59,admin.,married,secondary,231.0,no,no,yes,59,1,-1,0,unknown,unknown
3037041,54,technician,single,secondary,198.0,no,yes,yes,120,1,171,2,failure,unknown
8284462,32,management,married,tertiary,2516.0,no,no,no,595,1,-1,0,unknown,unknown
9397260,52,management,married,tertiary,1701.0,no,yes,yes,381,1,117,2,other,unknown
2427203,48,admin.,divorced,secondary,295.0,no,yes,no,123,1,164,2,success,unknown
8339842,52,admin.,married,secondary,1274.0,no,yes,no,74,1,-1,0,unknown,unknown
8424913,57,admin.,divorced,secondary,1878.0,no,yes,no,219,1,-1,0,unknown,unknown
5664843,43,services,married,secondary,3305.0,no,yes,no,387,1,-1,0,unknown,unknown
2002023,45,technician,married,secondary,1.0,no,yes,no,433,1,-1,0,unknown,unknown
9518800,30,management,single,secondary,2785.0,no,no,yes,548,1,-1,0,unknown,unknown
5159234,46,management,married,primary,-292.0,no,yes,no,100,1,-1,0,unknown,unknown
8155068,40,management,married,tertiary,8969.0,no,yes,no,153,1,-1,0,unknown,no
6236528,52,management,married,tertiary,2901.0,no,no,no,223,2,-1,0,unknown,unknown
7684246,53,technician,married,secondary,65.0,no,no,no,178,1,-1,0,unknown,unknown
8938576,49,services,married,secondary,1114.0,no,no,no,283,1,-1,0,unknown,no
2461680,45,technician,married,secondary,1477.0,no,yes,no,75,1,132,1,failure,unknown
3552339,54,technician,married,secondary,465.0,no,yes,yes,92,1,-1,0,unknown,unknown
8569027,49,services,married,secondary,0.0,no,yes,no,96,1,-1,0,unknown,unknown
5735530,39,admin.,married,secondary,401.0,no,yes,no,396,1,129,2,failure,unknown
1442213,39,blue-collar,married,primary,3324.0,no,no,no,96,1,131,1,failure,unknown
1813896,54,blue-collar,married,primary,2440.0,no,no,yes,334,1,-1,0,unknown,unknown
8586389,57,technician,married,tertiary,0.0,no,yes,yes,142,1,-1,0,unknown,unknown
2787948,37,management,married,tertiary,0.0,yes,no,no,44,1,123,2,failure,unknown
4384263,42,housemaid,married,secondary,477.0,no,yes,yes,231,2,-1,0,unknown,unknown
8616348,39,entrepreneur,married,tertiary,1654.0,no,no,no,376,1,-1,0,unknown,unknown
8673484,57,housemaid,married,secondary,0.0,no,no,no,56,1,-1,0,unknown,unknown
4314405,48,technician,married,primary,4656.0,no,no,no,44,1,-1,0,unknown,unknown
4081762,46,management,married,tertiary,191.0,no,yes,no,58,1,-1,0,unknown,unknown
2707493,39,blue-collar,married,primary,108.0,no,no,no,265,1,-1,0,unknown,unknown
8092601,49,management,married,tertiary,64.0,no,no,no,208,1,159,1,success,unknown
7450109,58,admin.,married,unknown,0.0,no,yes,no,219,1,186,2,failure,unknown
5619130,43,technician,married,secondary,1865.0,no,yes,no,155,1,186,1,failure,unknown
5170264,48,technician,married,secondary,17.0,no,yes,yes,81,1,-1,0,unknown,no
8672271,44,management,married,tertiary,1034.0,no,no,no,73,1,-1,0,unknown,unknown
6545554,49,technician,divorced,secondary,7.0,no,yes,yes,50,1,-1,0,unknown,unknown
7227798,37,management,married,secondary,5447.0,no,yes,yes,1789,1,-1,0,unknown,unknown
3471476,44,technician,divorced,secondary,275.0,no,no,no,1077,1,-1,0,unknown,unknown
4265752,40,technician,married,secondary,17.0,no,no,no,192,1,-1,0,unknown,unknown
1590403,43,management,married,tertiary,0.0,no,yes,no,110,1,-1,0,unknown,no
1596499,57,blue-collar,married,secondary,1540.0,no,yes,no,564,1,-1,0,unknown,unknown
7342282,34,blue-collar,married,secondary,751.0,no,yes,yes,1303,1,-1,0,unknown,unknown
7249835,31,entrepreneur,single,tertiary,1454.0,no,no,no,377,1,-1,0,unknown,unknown
2154713,58,management,married,tertiary,2764.0,no,no,no,235,1,-1,0,unknown,no
5995500,30,management,married,tertiary,5381.0,no,no,no,375,1,-1,0,unknown,unknown
8731060,50,entrepreneur,married,secondary,0.0,no,yes,yes,344,1,-1,0,unknown,unknown
4475057,57,retired,married,secondary,1749.0,no,no,no,288,2,-1,0,unknown,unknown
1476241,40,admin.,married,secondary,0.0,no,yes,yes,57,1,-1,0,unknown,no
7100704,39,management,married,secondary,313.0,no,yes,no,125,1,-1,0,unknown,unknown
4075984,33,admin.,married,secondary,0.0,no,yes,no,78,1,-1,0,unknown,unknown
5267854,41,management,married,tertiary,1272.0,no,yes,no,214,1,-1,0,unknown,unknown
9909836,38,management,married,tertiary,1875.0,no,no,no,286,1,-1,0,unknown,unknown
1223682,46,admin.,divorced,secondary,-60.0,no,no,no,117,1,-1,0,unknown,unknown
4446334,59,technician,single,secondary,6284.0,no,yes,no,41,1,-1,0,unknown,unknown
6953163,44,admin.,divorced,secondary,0.0,no,no,no,57,1,-1,0,unknown,unknown
5255893,57,technician,married,secondary,1469.0,no,yes,no,364,1,-1,0,unknown,no
6542184,49,entrepreneur,married,secondary,2655.0,no,no,no,63,1,-1,0,unknown,unknown
1762417,57,admin.,married,primary,1694.0,no,yes,no,378,1,-1,0,unknown,unknown
7232756,51,technician,married,tertiary,0.0,no,no,no,81,1,-1,0,unknown,unknown
6826088,58,entrepreneur,married,secondary,318.0,no,yes,no,430,1,-1,0,unknown,unknown
4999539,48,blue-collar,married,primary,0.0,no,no,yes,479,1,-1,0,unknown,unknown
9944909,35,technician,divorced,tertiary,1718.0,no,yes,yes,74,1,167,16,other,unknown
1097824,49,services,married,secondary,1084.0,no,yes,no,99,1,-1,0,unknown,unknown
6571374,54,management,married,secondary,5249.0,yes,yes,no,108,1,-1,0,unknown,unknown
8963829,55,management,married,secondary,2410.0,no,yes,no,135,1,-1,0,unknown,unknown
4693693,50,management,married,secondary,633.0,no,no,yes,302,1,111,6,failure,unknown
2834027,42,technician,single,tertiary,35.0,no,yes,yes,38,1,115,5,other,unknown
6032959,38,entrepreneur,married,secondary,0.0,no,yes,yes,258,1,-1,0,unknown,unknown
3825539,37,technician,married,tertiary,0.0,no,yes,no,77,1,-1,0,unknown,no
7924296,49,management,married,tertiary,17432.0,no,no,no,102,1,-1,0,unknown,unknown
1533871,47,blue-collar,married,secondary,4403.0,no,yes,yes,81,1,-1,0,unknown,unknown
3083259,46,blue-collar,married,secondary,0.0,no,yes,no,127,1,-1,0,unknown,unknown
7216569,52,management,married,tertiary,2063.0,no,yes,no,114,1,-1,0,unknown,unknown
4143057,42,technician,married,secondary,69.0,no,yes,yes,55,1,-1,0,unknown,unknown
5550668,33,technician,married,tertiary,326.0,no,yes,no,238,1,-1,0,unknown,unknown
3167458,47,blue-collar,married,secondary,410.0,no,yes,yes,179,1,-1,0,unknown,unknown
6004626,51,admin.,married,secondary,113.0,no,yes,no,84,1,-1,0,unknown,unknown
4524080,56,retired,married,secondary,2749.0,no,yes,yes,38,1,172,2,failure,unknown
2187732,51,entrepreneur,married,tertiary,209.0,no,no,no,130,1,111,2,failure,unknown
4683385,55,management,married,tertiary,926.0,no,yes,no,309,1,-1,0,unknown,unknown
7610605,40,services,single,secondary,856.0,no,yes,no,70,1,-1,0,unknown,unknown
2357580,50,technician,single,secondary,246.0,no,yes,no,270,1,123,2,failure,no
8467582,48,technician,married,secondary,32.0,no,yes,yes,110,2,-1,0,unknown,unknown
